HomeTeam,AwayTeam,FTR,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day
1,12,2,1,0,1,0.0,20.0,0.8,0.8,13.8,11.0,7.4,6.0,8.8,5.2,1.6,1.6,8.6,18.0,2012,10
3,23,2,2,1,-4,20.0,0.0,1.0,1.0,11.8,12.2,7.2,7.0,5.0,5.2,1.2,1.6,11.4,12.4,2012,10
9,27,2,1,0,-11,40.0,20.0,1.8,0.6,21.0,6.6,11.2,2.2,9.2,2.4,1.4,1.6,10.4,13.8,2012,10
11,30,2,1,0,2,60.0,20.0,1.2,1.4,11.4,12.0,5.8,6.4,4.8,5.6,0.6,1.8,11.0,14.2,2012,10
28,17,2,1,0,4,60.0,20.0,1.6,1.0,9.0,15.8,5.2,9.6,3.6,6.4,0.6,1.6,13.4,11.2,2012,10
35,2,0,0,2,2,0.0,20.0,1.2,1.2,11.0,6.8,6.4,4.0,6.6,3.4,3.0,2.8,18.6,21.8,2012,10
19,32,2,2,0,-10,80.0,60.0,2.8,2.2,16.8,15.6,8.8,8.6,10.2,4.8,0.8,1.2,9.4,14.8,2012,11
22,34,1,1,1,2,20.0,20.0,0.8,1.2,13.8,9.6,6.4,5.4,3.2,3.0,1.0,2.8,14.0,15.6,2012,11
29,18,2,1,0,15,20.0,40.0,1.6,0.4,10.6,17.8,6.2,9.8,6.2,8.2,1.6,0.4,15.2,8.0,2012,11
0,21,2,2,1,-8,60.0,40.0,3.0,1.4,18.4,9.6,10.8,5.2,8.6,3.0,1.2,2.6,6.4,14.0,2012,12
17,11,2,3,0,-1,20.0,20.0,1.0,0.8,16.6,9.4,7.8,5.0,9.2,4.8,0.8,1.0,6.4,13.0,2012,13
12,29,0,0,3,-10,80.0,60.0,3.0,1.2,16.0,11.4,8.8,6.0,5.2,3.8,1.0,1.0,13.4,11.6,2012,17
34,32,1,1,1,5,0.0,40.0,0.4,1.6,11.4,14.0,5.8,7.6,7.8,5.6,1.6,1.2,10.4,14.6,2012,17
21,22,2,1,0,-6,60.0,60.0,1.8,1.4,14.4,11.4,7.6,6.0,6.6,5.2,0.8,1.6,9.6,12.4,2012,18
35,19,0,0,5,16,0.0,60.0,0.8,2.0,10.2,9.2,6.0,7.0,6.4,4.4,3.0,1.8,17.4,15.0,2012,18
2,28,2,2,0,5,40.0,40.0,1.6,1.2,14.8,8.0,8.8,5.0,6.2,3.4,1.6,1.4,15.2,18.4,2012,20
11,0,0,0,1,3,60.0,40.0,1.2,1.4,10.6,13.4,5.6,8.2,3.0,2.8,0.6,1.4,14.4,12.8,2012,21
18,9,2,2,1,1,100.0,20.0,2.8,0.6,16.4,15.0,9.6,8.4,7.0,7.2,0.4,1.0,10.2,10.0,2012,21
23,17,2,3,2,12,20.0,20.0,1.2,1.0,15.4,14.0,8.0,8.6,5.8,4.0,1.4,1.8,10.2,9.4,2012,21
30,27,1,1,1,-8,60.0,20.0,2.4,0.6,18.4,7.8,9.6,2.8,6.0,2.2,1.0,1.2,7.8,14.0,2012,21
0,1,2,3,0,-5,80.0,40.0,3.2,1.6,18.0,12.6,10.0,7.4,7.2,4.8,1.2,1.2,6.2,14.8,2012,24
3,2,2,2,1,-1,40.0,40.0,1.4,1.4,13.2,8.2,8.0,5.2,6.2,3.8,1.0,2.6,12.4,19.0,2012,24
9,30,1,0,0,-3,60.0,0.0,1.8,1.0,20.4,12.4,10.4,6.6,10.2,5.2,1.2,2.0,10.2,14.4,2012,24
17,34,0,1,2,-10,40.0,20.0,1.4,1.4,14.0,11.4,7.2,6.2,8.2,3.6,0.6,2.0,6.4,14.8,2012,24
22,35,2,2,1,1,20.0,20.0,1.0,1.2,14.8,8.4,6.8,4.6,3.2,4.0,0.8,2.0,13.8,17.2,2012,24
27,18,1,1,1,10,40.0,40.0,1.2,0.4,10.2,17.8,5.0,10.6,6.8,8.2,1.0,0.6,9.4,8.2,2012,24
28,23,2,3,1,-8,80.0,0.0,1.6,1.0,7.8,13.2,3.8,7.8,3.2,4.2,0.4,1.8,13.4,13.2,2012,24
29,11,0,0,2,11,40.0,0.0,1.6,0.6,10.8,7.8,6.4,4.0,6.6,4.2,1.4,1.6,16.4,14.0,2012,24
32,21,0,1,3,-1,40.0,20.0,1.4,1.2,16.2,8.2,9.0,4.4,8.2,2.8,1.0,3.0,11.6,17.4,2012,25
19,12,2,1,0,-7,80.0,20.0,2.2,0.6,17.4,10.2,8.8,5.0,9.8,5.4,0.8,1.6,8.8,17.0,2012,26
1,9,0,2,4,7,20.0,0.0,0.8,0.4,15.6,13.2,8.2,7.4,9.4,7.0,1.2,1.2,8.0,12.2,2012,31
11,32,2,2,0,-4,60.0,40.0,1.0,1.8,10.0,14.0,5.2,7.6,2.8,5.2,0.4,1.2,14.4,14.6,2012,31
12,22,2,2,1,-10,60.0,40.0,2.6,1.0,14.6,11.2,8.6,5.8,5.6,5.2,1.4,1.6,12.0,13.6,2012,31
18,28,1,3,3,-7,100.0,20.0,2.6,0.4,18.4,6.4,10.0,3.2,8.2,3.8,0.6,1.6,7.8,17.6,2012,31
23,0,2,2,1,14,40.0,60.0,1.6,1.4,15.6,12.4,7.8,7.8,6.8,3.4,1.4,1.0,11.2,10.0,2012,31
34,27,2,2,0,3,0.0,0.0,0.4,0.4,11.4,7.8,5.0,2.6,8.6,1.8,1.0,1.2,10.0,16.0,2012,31
35,3,0,2,3,3,0.0,20.0,0.6,0.4,9.8,9.8,5.6,4.8,7.2,6.2,3.6,2.2,18.8,19.8,2012,31
21,17,2,2,0,6,60.0,20.0,1.4,1.4,15.4,14.0,8.4,8.8,6.6,6.2,0.8,1.8,10.8,9.4,2012,1
30,29,2,3,1,-13,40.0,60.0,2.2,1.4,20.4,11.8,11.8,6.6,7.4,4.2,1.2,1.0,7.2,12.4,2012,1
2,19,0,0,2,14,60.0,80.0,1.8,3.0,15.2,12.4,9.2,9.4,6.0,5.0,1.2,1.2,14.0,14.4,2012,2
29,21,0,0,2,6,40.0,40.0,1.4,1.6,10.0,9.2,5.4,5.4,5.2,3.6,1.6,2.6,17.0,17.2,2012,6
3,12,0,0,3,6,60.0,20.0,1.6,0.4,13.0,9.0,7.4,4.6,7.8,5.0,1.0,1.6,12.8,17.2,2012,7
9,34,2,2,1,-14,60.0,40.0,1.6,1.4,19.2,10.6,10.4,6.0,9.6,2.6,0.6,1.8,11.6,14.8,2012,7
17,1,1,1,1,-3,20.0,20.0,1.0,1.0,13.4,10.8,7.6,6.0,8.0,5.4,0.8,1.6,6.6,15.6,2012,7
22,11,1,2,2,11,40.0,20.0,1.2,1.0,14.2,8.6,7.2,4.8,3.4,4.0,0.8,1.2,13.6,13.2,2012,7
27,35,2,2,1,-4,40.0,20.0,1.0,1.2,9.8,8.8,5.0,4.8,6.2,3.8,0.8,2.2,10.6,17.6,2012,7
28,30,1,0,0,5,80.0,0.0,2.0,0.8,9.2,13.8,4.4,6.6,4.0,5.2,0.6,1.8,10.4,13.6,2012,7
32,2,2,3,0,-4,40.0,20.0,1.6,1.0,17.0,8.2,9.8,5.0,9.8,4.0,1.4,2.6,11.0,16.2,2012,7
0,18,2,1,0,1,80.0,40.0,3.6,0.6,18.8,16.0,11.0,10.6,7.8,7.6,1.2,0.6,5.6,8.6,2012,8
19,23,2,2,0,-17,100.0,0.0,2.0,1.2,16.0,14.0,9.4,8.4,7.8,3.8,0.2,2.2,7.8,13.0,2012,8
1,27,1,1,1,-4,20.0,0.0,1.2,0.4,15.4,8.4,8.8,2.8,7.8,1.8,1.6,1.6,8.8,16.0,2012,9
11,28,2,4,0,-3,80.0,20.0,1.2,1.0,10.2,6.2,5.4,3.2,2.8,4.4,0.2,2.0,13.4,17.2,2012,9
12,9,1,1,1,6,60.0,20.0,2.0,1.2,15.4,11.8,9.0,7.4,6.4,5.6,1.2,1.6,12.2,13.0,2012,9
21,3,2,2,0,-2,60.0,20.0,1.6,0.6,15.8,11.2,9.0,5.6,6.6,5.0,0.8,2.4,9.6,20.6,2012,9
30,22,0,1,2,-13,60.0,20.0,2.6,0.8,19.0,13.0,11.8,6.6,7.2,5.6,1.2,1.8,8.4,13.2,2012,9
2,17,0,2,3,9,40.0,20.0,1.2,1.2,14.4,13.6,8.2,8.4,6.4,6.4,1.4,1.6,13.4,8.6,2012,10
18,32,2,4,0,-8,80.0,20.0,2.6,1.4,19.6,12.8,10.6,7.4,9.8,5.4,0.8,1.4,7.0,15.8,2012,11
23,29,2,3,0,0,40.0,60.0,1.4,1.6,14.4,11.8,7.8,7.2,6.2,4.8,1.4,1.2,12.0,14.0,2012,11
34,19,2,1,0,15,20.0,80.0,0.8,3.0,12.6,13.4,6.4,9.6,9.4,6.0,0.8,1.0,8.8,14.2,2012,11
35,0,0,0,3,13,0.0,60.0,0.6,1.2,10.0,12.2,5.4,7.4,7.4,4.2,3.6,0.8,20.4,10.2,2012,11
22,18,0,1,6,15,40.0,20.0,1.6,0.4,16.0,15.0,8.8,9.4,3.6,7.8,1.2,0.8,11.6,9.6,2012,14
28,35,1,0,0,-7,60.0,20.0,1.6,1.2,10.2,9.6,5.8,5.2,5.8,5.2,0.6,2.4,11.2,16.0,2012,14
29,2,2,3,0,3,20.0,20.0,0.8,0.8,12.0,8.6,7.0,5.4,4.8,3.2,1.6,3.0,15.2,15.0,2012,14
32,23,2,1,0,-7,60.0,0.0,2.0,1.2,15.6,12.8,9.4,8.0,9.4,4.4,1.0,2.4,12.8,16.0,2012,14
19,1,2,4,0,-8,100.0,0.0,1.8,0.6,17.0,9.6,10.4,5.6,7.8,5.4,0.2,1.4,7.4,17.2,2012,15
0,34,0,1,2,-12,100.0,40.0,3.6,1.4,18.8,11.4,11.2,6.6,9.2,3.0,0.8,1.6,5.2,15.4,2012,16
0,9,1,0,0,2,80.0,20.0,2.4,1.2,18.4,10.2,10.6,6.2,8.8,5.6,1.0,1.6,7.0,13.8,2012,21
1,28,1,0,0,-1,20.0,0.0,1.2,0.8,13.4,6.0,7.2,2.8,7.0,3.8,1.6,2.8,8.8,19.8,2012,21
2,22,2,2,0,-3,40.0,40.0,1.6,1.2,11.8,13.0,6.6,7.0,4.4,5.0,1.6,1.4,14.8,13.8,2012,21
3,29,1,1,1,-4,40.0,40.0,1.0,1.2,12.6,10.6,7.2,6.8,7.8,5.2,1.4,1.6,12.8,13.6,2012,21
12,34,2,2,1,-8,60.0,60.0,2.0,1.6,15.0,11.8,9.6,6.8,6.2,3.6,1.2,1.2,11.6,15.0,2012,21
21,27,2,3,0,-1,60.0,0.0,1.6,0.6,14.2,8.2,8.2,2.8,7.0,2.2,0.6,1.4,8.8,15.2,2012,21
23,30,2,1,0,13,60.0,0.0,1.8,0.4,15.0,14.4,7.8,6.8,6.0,5.2,1.0,1.2,11.0,13.4,2012,21
17,32,0,0,1,-5,20.0,20.0,1.2,1.2,15.0,10.6,7.6,5.4,8.0,4.4,1.0,2.0,7.0,16.6,2012,22
19,11,1,4,4,-6,100.0,20.0,2.2,1.2,19.6,9.0,12.2,5.0,8.2,4.2,0.2,1.4,7.8,12.6,2012,22
35,18,0,0,2,14,0.0,40.0,0.6,1.6,10.8,16.0,6.4,10.6,7.6,7.0,3.6,0.8,17.8,11.0,2012,22
1,3,0,1,2,-5,20.0,20.0,0.8,0.6,11.2,10.8,5.6,5.8,6.8,5.4,1.2,2.2,10.2,18.4,2012,24
11,12,2,4,0,-1,80.0,40.0,1.8,0.8,12.8,7.8,7.0,4.8,3.2,3.8,0.2,1.0,10.6,16.8,2012,28
22,17,0,0,3,12,20.0,20.0,1.4,1.2,14.8,12.2,8.6,8.0,3.4,6.4,2.4,2.0,14.0,9.6,2012,28
27,0,1,1,1,9,60.0,80.0,1.2,1.8,10.6,11.0,5.6,7.4,5.8,3.8,0.6,0.8,9.4,9.2,2012,28
28,3,1,2,2,-4,40.0,40.0,1.0,1.0,11.2,11.2,5.8,6.8,6.8,5.2,0.6,2.0,11.2,17.4,2012,28
29,35,1,4,4,1,40.0,0.0,1.2,0.8,13.8,9.2,7.6,5.6,6.0,5.4,1.4,2.2,12.6,16.4,2012,28
32,1,1,0,0,2,80.0,0.0,2.0,0.4,15.0,9.0,9.2,4.8,9.0,5.4,0.6,1.8,13.0,18.8,2012,28
34,21,2,4,0,4,40.0,60.0,0.8,1.6,14.4,7.2,7.8,4.4,10.0,2.4,0.6,1.6,8.8,19.0,2012,28
9,23,2,6,1,-16,60.0,0.0,1.8,0.8,18.8,15.4,10.4,8.6,9.0,5.4,0.8,2.2,12.4,14.4,2012,29
30,2,2,2,0,-10,40.0,20.0,2.2,0.6,17.6,9.4,11.0,5.2,8.2,3.6,1.4,2.2,8.8,14.2,2012,29
18,19,2,1,0,2,80.0,80.0,2.8,2.4,19.8,12.2,11.0,8.2,10.2,5.4,0.8,0.6,5.6,12.6,2012,30
17,12,0,0,1,-2,20.0,40.0,1.2,0.8,17.6,6.8,8.0,4.2,9.6,3.6,1.2,1.2,7.0,15.8,2012,1
27,11,1,1,1,6,60.0,20.0,1.4,1.8,10.0,10.8,5.2,6.2,5.2,4.0,0.6,2.0,12.0,16.2,2012,1
3,30,0,1,4,9,40.0,0.0,1.2,0.4,11.2,16.0,6.6,7.2,8.2,7.0,1.6,1.4,13.6,12.8,2012,2
9,21,0,0,2,-10,80.0,40.0,2.4,1.2,20.0,7.6,12.0,4.0,9.4,2.2,0.4,2.4,11.8,16.4,2012,2
0,22,1,3,3,-14,60.0,20.0,1.4,0.6,16.8,11.8,9.6,5.8,8.8,4.8,0.6,1.4,8.0,12.4,2012,5
1,30,1,1,1,4,20.0,20.0,1.0,0.8,12.8,17.0,5.8,8.4,7.6,7.4,1.4,0.6,9.2,11.4,2012,6
3,32,1,2,2,3,40.0,20.0,1.2,0.4,11.4,7.2,6.6,3.0,7.6,3.4,2.0,1.8,14.2,20.2,2012,6
12,28,2,2,1,-2,60.0,0.0,2.0,0.8,15.8,6.0,10.6,3.0,6.0,4.8,1.2,2.0,11.0,18.6,2012,6
19,29,2,2,0,-17,80.0,40.0,2.6,1.4,21.4,12.4,13.2,8.0,8.4,6.4,0.8,1.4,9.4,13.2,2012,6
21,18,0,0,2,9,80.0,40.0,1.8,1.8,14.8,16.0,8.8,10.4,7.2,6.2,0.2,0.8,8.8,10.6,2012,6
23,27,2,1,0,5,80.0,0.0,2.0,0.4,14.0,7.2,7.2,2.4,5.6,2.4,0.8,1.6,13.0,16.2,2012,6
35,11,1,0,0,10,0.0,20.0,0.4,1.8,10.2,11.4,5.6,6.0,6.6,3.8,3.0,2.0,16.0,13.8,2012,6
2,34,0,0,1,-1,40.0,40.0,1.4,1.4,12.2,11.6,6.8,6.6,5.2,2.2,1.2,1.4,12.2,15.4,2012,7
17,9,2,4,1,4,20.0,20.0,1.0,1.2,18.8,11.2,8.2,6.2,8.2,6.2,1.0,1.2,6.4,14.4,2012,8
9,2,2,2,1,-13,60.0,20.0,1.8,0.6,18.4,9.0,10.0,4.8,7.4,3.2,0.8,2.0,12.6,14.0,2012,13
11,21,2,3,1,-5,80.0,60.0,2.2,1.6,13.0,8.6,7.0,4.6,3.4,2.4,0.2,1.4,10.2,16.2,2012,13
18,23,2,3,2,-15,80.0,0.0,2.4,0.6,18.2,12.6,9.4,7.4,9.8,5.2,0.8,2.8,6.0,18.0,2012,13
22,1,2,2,0,9,20.0,0.0,1.2,0.4,13.2,8.6,7.8,5.2,3.6,4.6,2.6,1.8,14.8,18.6,2012,13
27,3,1,2,2,-1,40.0,40.0,1.2,1.4,10.2,12.8,5.0,8.4,4.4,4.8,0.8,1.8,12.0,14.8,2012,13
28,19,0,0,1,9,40.0,60.0,1.2,2.0,12.0,10.8,6.0,6.8,6.8,6.2,0.6,0.6,12.4,11.8,2012,13
29,17,2,1,0,12,40.0,40.0,1.6,1.6,12.6,13.4,7.4,8.6,5.2,7.2,1.6,1.6,12.0,9.0,2012,13
30,12,2,2,0,-3,40.0,40.0,1.6,0.8,17.8,6.8,10.8,4.4,8.6,3.4,1.4,1.2,7.4,16.0,2012,13
32,0,0,2,3,7,60.0,60.0,1.2,1.6,14.0,12.4,8.0,7.8,9.6,4.4,0.6,0.8,12.6,8.8,2012,13
34,35,2,3,2,-1,60.0,0.0,1.6,1.2,13.6,10.8,8.2,6.2,8.0,6.0,0.6,2.6,9.0,15.8,2012,13
0,28,1,0,0,-10,40.0,0.0,1.6,0.8,16.6,7.0,9.6,3.2,8.8,4.4,1.0,2.2,9.4,17.8,2012,18
12,22,2,5,0,-3,60.0,20.0,1.4,1.2,14.8,12.8,9.8,6.0,6.2,4.6,1.4,1.8,11.8,14.2,2012,18
21,30,2,2,1,1,80.0,20.0,1.6,1.0,12.8,17.0,8.2,8.6,3.8,9.6,0.4,0.6,11.2,10.4,2012,18
23,29,0,0,5,6,100.0,20.0,2.0,1.0,13.8,12.6,7.6,8.2,5.6,6.2,0.6,1.8,13.0,15.6,2012,18
32,17,2,3,0,2,40.0,40.0,1.4,1.6,12.6,14.4,7.4,9.4,8.6,7.8,1.2,1.6,12.4,10.4,2012,18
34,9,0,0,2,9,80.0,20.0,2.2,1.4,13.6,10.4,8.6,6.0,8.2,6.0,0.6,1.8,8.6,15.2,2012,19
11,19,2,1,0,5,80.0,60.0,2.6,1.6,14.6,13.0,8.2,7.6,4.2,7.4,0.4,0.4,8.2,9.4,2012,20
1,11,0,1,3,9,0.0,20.0,1.0,1.8,9.8,14.0,4.6,7.4,6.4,4.4,1.6,1.4,12.4,12.2,2012,25
9,21,2,2,0,1,80.0,60.0,2.8,1.6,20.4,9.8,10.2,5.0,5.2,2.4,1.4,1.6,10.2,15.4,2012,25
19,12,2,3,2,-7,80.0,40.0,2.6,0.8,22.6,7.8,15.0,5.6,10.0,3.2,0.8,1.4,10.8,15.2,2012,25
22,23,1,1,1,-5,40.0,0.0,1.4,0.8,14.8,9.8,9.0,5.8,4.8,4.0,2.4,3.0,13.0,22.8,2012,25
30,32,1,1,1,-6,60.0,20.0,1.8,0.8,17.2,9.4,10.8,5.0,9.0,3.2,0.8,1.8,8.2,18.4,2012,25
17,18,1,2,2,7,20.0,60.0,1.2,2.2,20.4,16.2,8.8,10.2,8.8,5.6,1.2,0.6,7.2,11.8,2012,26
27,0,1,0,0,11,20.0,60.0,1.4,1.8,10.4,12.8,5.2,8.0,3.8,5.4,1.2,1.0,14.6,8.8,2012,26
18,23,2,3,1,-16,80.0,0.0,2.8,0.8,20.6,9.0,13.2,5.4,11.4,4.0,1.4,2.6,5.6,22.4,2012,1
29,28,1,2,2,-2,60.0,0.0,2.2,0.8,13.6,7.2,8.8,3.6,5.4,2.8,1.2,1.8,9.6,17.4,2012,1
30,22,1,1,1,-8,60.0,20.0,1.8,1.2,16.0,11.2,9.2,5.4,7.8,4.2,0.8,2.6,8.6,13.4,2012,1
32,11,2,2,0,3,60.0,20.0,1.8,2.0,12.8,14.8,8.2,8.0,8.0,5.6,0.6,1.6,13.2,11.6,2012,1
34,27,1,2,2,1,80.0,0.0,2.0,0.4,12.0,6.8,8.2,2.2,7.0,3.2,0.8,1.6,8.0,13.2,2012,1
17,0,0,0,2,5,20.0,40.0,1.4,1.6,21.0,13.6,8.6,7.6,8.4,6.4,1.2,1.0,8.2,8.8,2012,2
21,1,1,1,1,-11,80.0,0.0,1.8,0.2,11.0,8.4,7.0,4.6,3.6,4.0,0.6,1.6,11.2,17.4,2012,2
1,29,2,2,0,5,0.0,20.0,0.8,1.4,9.4,13.0,4.2,8.4,5.4,6.4,1.4,1.8,13.8,16.8,2012,15
12,32,2,3,0,-1,80.0,20.0,2.4,0.8,14.2,9.8,10.2,5.6,6.2,3.2,0.8,1.8,10.6,18.0,2012,15
19,34,2,4,0,-13,80.0,60.0,3.0,1.4,22.8,13.0,14.0,7.2,10.2,3.0,1.2,1.0,12.6,15.6,2012,15
23,9,1,0,0,11,80.0,40.0,1.4,1.6,15.8,10.2,8.8,5.6,5.2,5.4,1.2,1.4,11.8,13.6,2012,15
27,18,1,1,1,13,20.0,60.0,1.2,2.4,9.8,15.2,5.4,9.0,2.8,5.0,1.0,0.8,14.6,12.8,2012,15
28,17,1,1,1,5,20.0,40.0,1.0,1.2,12.0,13.6,6.8,8.6,6.4,5.0,0.8,1.6,14.0,11.4,2012,15
11,21,1,2,2,2,100.0,40.0,2.8,1.0,16.4,10.0,9.2,4.6,4.6,2.2,0.2,1.8,8.2,14.8,2012,17
9,27,2,1,0,-8,80.0,0.0,2.8,0.8,18.8,8.8,9.4,3.4,4.6,3.2,1.2,1.6,9.8,12.4,2012,22
29,11,0,0,3,4,60.0,20.0,2.6,1.6,12.6,15.4,8.2,8.0,5.6,5.4,1.2,1.6,9.4,11.6,2012,22
34,12,0,1,2,6,60.0,20.0,2.0,0.6,11.2,10.2,7.0,8.0,5.8,5.2,1.2,2.4,10.0,16.2,2012,22
17,19,0,1,2,6,20.0,40.0,1.2,0.8,20.2,11.8,9.2,6.0,8.2,7.0,1.4,1.0,9.4,12.0,2012,23
18,0,1,1,1,-2,100.0,60.0,2.8,1.8,20.6,13.2,13.6,7.6,9.6,5.6,1.0,0.6,5.8,10.2,2012,23
21,22,2,1,0,-7,60.0,20.0,1.6,1.2,12.0,10.0,6.8,4.6,5.0,3.2,0.8,2.4,12.0,13.6,2012,23
30,23,2,2,1,-13,40.0,0.0,1.4,1.0,16.0,9.0,9.0,5.0,7.2,3.6,0.8,2.8,8.4,21.4,2012,23
0,9,0,1,2,-3,20.0,20.0,2.0,0.8,17.0,10.4,9.0,5.6,7.4,5.4,1.2,1.0,9.8,13.8,2012,29
12,18,0,1,2,8,80.0,60.0,2.6,2.6,16.0,16.8,11.2,10.8,6.0,4.8,0.6,0.8,9.4,11.2,2012,29
19,30,0,2,3,-2,80.0,40.0,3.4,1.8,21.4,17.0,13.2,9.0,9.0,9.6,1.2,1.2,12.4,8.0,2012,29
22,17,0,2,5,4,20.0,40.0,0.8,1.4,15.6,15.8,8.2,9.2,6.2,5.2,2.0,1.4,12.2,10.4,2012,29
27,29,2,2,0,3,0.0,20.0,1.0,1.2,7.8,12.8,4.8,8.0,3.4,6.0,1.0,1.6,15.8,17.2,2012,29
28,34,2,1,0,-2,0.0,60.0,0.6,1.2,10.2,12.0,6.0,6.6,5.8,3.4,0.8,1.4,16.0,15.2,2012,29
1,32,1,1,1,6,20.0,20.0,1.0,0.8,11.4,10.0,6.2,6.2,6.6,3.6,1.2,2.0,14.4,19.4,2012,30
9,22,2,4,1,-6,80.0,0.0,1.8,0.8,17.2,9.2,7.6,4.0,5.6,3.6,1.0,2.4,10.2,14.2,2012,6
18,28,2,3,0,-12,80.0,0.0,2.2,0.8,20.0,6.6,13.2,3.8,10.2,1.6,1.2,1.0,7.0,16.0,2012,6
32,23,2,3,2,-7,60.0,0.0,1.6,1.2,12.6,7.6,7.4,5.0,8.2,3.8,0.6,3.0,10.8,22.0,2012,6
34,11,1,2,2,8,40.0,40.0,2.0,1.4,12.6,18.0,7.2,9.8,6.0,5.6,1.6,0.8,10.8,11.2,2012,6
17,27,1,0,0,-6,20.0,0.0,1.4,0.6,17.2,10.0,8.4,4.0,6.6,3.0,1.6,1.6,9.2,14.4,2012,7
21,19,0,0,3,3,60.0,60.0,1.4,1.2,13.6,11.8,7.6,6.2,4.6,7.0,0.8,1.0,11.8,12.4,2012,7
30,1,2,2,0,-12,60.0,0.0,1.6,0.4,17.0,9.6,10.0,5.4,7.2,4.6,0.6,1.6,7.8,14.0,2012,7
12,1,2,1,0,-7,80.0,0.0,2.6,0.4,15.2,9.6,10.0,5.4,5.0,4.0,0.8,2.0,11.2,16.0,2012,20
19,27,2,4,2,-12,60.0,0.0,3.0,0.6,19.6,9.6,11.6,4.2,8.6,3.0,1.8,1.0,12.4,14.4,2012,20
22,0,2,1,0,9,20.0,60.0,1.0,1.8,14.4,13.8,8.0,7.8,6.6,7.6,1.8,0.8,9.8,11.4,2012,20
29,34,2,2,1,-4,40.0,40.0,1.6,0.8,16.0,11.2,10.4,5.8,7.6,3.0,1.4,1.4,12.6,13.8,2012,20
30,9,0,2,4,-2,60.0,40.0,1.6,1.0,17.8,10.0,10.4,5.8,7.6,4.2,0.6,1.0,9.4,14.4,2012,20
32,18,0,1,2,9,80.0,60.0,2.2,1.8,12.6,16.6,7.6,9.8,6.6,4.6,1.0,0.8,11.8,9.4,2012,20
23,11,1,1,1,10,40.0,40.0,0.6,1.6,15.2,19.0,8.6,11.2,4.4,5.6,1.4,1.0,13.4,11.2,2012,21
28,21,1,1,1,8,20.0,20.0,0.8,1.4,10.0,10.6,5.4,5.2,5.2,3.2,0.8,1.8,14.6,15.2,2012,21
0,23,2,1,0,-14,20.0,0.0,2.0,1.4,16.2,8.0,8.4,4.8,6.8,3.8,1.2,2.4,9.4,19.6,2012,27
1,22,1,1,1,4,20.0,0.0,1.2,1.0,12.8,8.2,6.4,3.8,7.2,2.6,1.4,2.8,15.2,16.4,2012,27
18,29,2,1,0,-10,80.0,20.0,2.6,1.2,22.8,12.6,15.4,6.8,11.6,5.8,1.2,1.4,7.8,16.0,2012,27
27,28,1,0,0,1,20.0,0.0,1.2,0.8,8.6,6.2,5.0,4.0,4.2,1.4,0.8,1.6,14.0,18.8,2012,27
9,19,0,2,3,4,100.0,80.0,2.6,1.8,17.8,13.4,9.0,7.6,6.8,6.6,0.8,0.8,9.2,12.6,2012,28
11,17,1,2,2,-1,80.0,40.0,2.6,1.8,15.6,14.6,8.8,8.0,5.2,5.4,0.8,1.4,9.6,10.4,2012,28
21,32,2,2,1,-5,40.0,20.0,0.8,1.0,13.0,12.0,6.0,7.4,5.4,4.0,1.4,1.4,12.8,19.8,2012,28
12,11,1,2,2,2,80.0,40.0,2.4,1.8,15.6,17.4,9.8,10.0,5.4,5.0,0.6,1.2,11.2,12.6,2012,3
19,0,2,2,1,-1,80.0,40.0,3.0,1.2,18.2,14.0,11.0,7.6,8.2,8.6,1.4,0.6,10.6,10.4,2012,3
22,27,2,1,0,-2,40.0,0.0,1.2,1.0,14.2,9.6,8.0,5.2,6.0,3.0,1.2,1.6,9.4,12.8,2012,3
28,1,0,0,1,-3,20.0,0.0,1.0,0.4,10.2,9.6,5.4,5.2,5.2,3.6,1.0,1.8,14.2,15.2,2012,3
29,9,1,1,1,5,40.0,60.0,1.8,1.8,17.0,9.6,11.0,5.8,8.2,3.6,1.6,1.4,11.8,16.4,2012,3
30,34,0,0,1,-11,40.0,40.0,1.6,0.8,19.4,11.4,11.8,6.2,7.2,3.4,1.4,1.4,9.6,14.4,2012,3
33,18,1,0,0,17,60.0,60.0,2.0,1.8,12.2,17.4,7.6,10.6,6.4,5.6,1.0,1.0,11.8,11.2,2012,3
17,21,1,1,1,3,20.0,0.0,0.8,1.2,16.8,10.2,8.4,5.4,6.4,3.2,1.2,2.0,8.6,15.0,2012,4
0,12,1,3,3,-6,40.0,20.0,2.2,1.8,17.8,14.0,9.0,9.2,6.4,7.4,1.2,2.4,7.6,16.6,2012,10
1,19,0,2,3,14,20.0,80.0,1.2,2.2,10.8,13.0,6.2,7.2,6.0,6.0,1.2,1.2,15.6,14.2,2012,10
11,28,2,2,1,-6,60.0,0.0,2.2,0.6,16.8,5.0,9.0,3.2,6.4,1.6,1.2,1.2,10.8,17.0,2012,10
26,29,1,1,1,7,20.0,20.0,1.8,1.0,13.0,10.4,6.6,5.4,5.0,3.8,2.0,1.4,12.6,16.6,2012,10
